Wall time,Step,Value
1735826166.2867317,8558,-3398.158935546875
1735826169.0448432,8620,-3098.177001953125
1735826171.4919622,8674,-3098.157470703125
1735826173.8288293,8726,-3398.133056640625
1735826176.3751674,8782,-3198.10693359375
1735826178.6914954,8834,-3398.093505859375
1735826180.9016914,8883,-3598.098876953125
1735826183.8006332,8944,-3298.08544921875
1735826186.6988084,9005,-3098.071044921875
1735826189.4669695,9066,-2998.07568359375
1735826191.9349563,9122,-2998.067138671875
1735826194.7226462,9184,-2898.05810546875
1735826197.4825783,9245,-2698.03857421875
1735826199.916216,9298,-2798.029052734375
1735826202.3994787,9350,-2898.04443359375
1735826204.8365018,9402,-2898.050537109375
1735826207.3208694,9458,-2898.027099609375
1735826209.7021418,9510,-2998.038330078125
1735826212.2128386,9567,-2898.045166015625
1735826214.5789964,9620,-2998.0322265625
1735826217.0391893,9674,-3098.01025390625
1735826219.565608,9728,-3197.976806640625
1735826222.0182903,9783,-3097.973876953125
1735826224.5454574,9840,-3197.9228515625
1735826227.1268036,9897,-3197.9033203125
1735826229.7415946,9955,-3097.875732421875
1735826232.3190062,10012,-3197.8671875
1735826234.9268725,10068,-3097.853759765625
1735826237.69934,10128,-2797.856201171875
1735826240.5200841,10189,-2697.857177734375
1735826242.9756079,10243,-2697.859619140625
1735826245.8995261,10306,-2397.8642578125
1735826248.4710805,10362,-2497.866943359375
1735826251.2094467,10423,-2497.865966796875
1735826254.1603923,10484,-2497.861083984375
1735826256.8063169,10540,-2497.866943359375
