Wall time,Step,Value
1735842916.9922369,37364,-2296.755859375
1735842920.969558,37420,-2296.731201171875
1735842924.414123,37470,-2296.728759765625
1735842927.7947404,37518,-2396.728271484375
1735842931.094594,37569,-2496.72216796875
1735842935.2141657,37626,-2596.720947265625
1735842939.5744603,37684,-2496.713134765625
1735842943.867098,37744,-2396.712646484375
1735842947.5525484,37798,-2396.69482421875
1735842951.2943165,37851,-2396.6953125
1735842955.184742,37911,-2396.7119140625
1735842958.7288399,37970,-2396.7158203125
1735842962.6184285,38027,-2296.72119140625
1735842966.5019038,38083,-2296.717041015625
1735842969.5519571,38124,-2596.718505859375
1735842974.1766725,38184,-2596.735595703125
1735842977.831828,38242,-2696.740478515625
1735842982.4879394,38300,-2696.73828125
1735842986.701,38360,-2696.751220703125
1735842990.7507257,38414,-2696.759765625
1735842994.272682,38466,-2696.768798828125
1735842998.3962152,38526,-2496.779296875
1735843002.4325435,38586,-2196.80224609375
1735843006.5654225,38643,-1996.7994384765625
1735843010.0379972,38701,-1996.7999267578125
1735843013.7499487,38760,-1896.8194580078125
1735843017.7320747,38818,-1796.85205078125
1735843021.917602,38875,-1596.858642578125
1735843025.8984869,38933,-1496.8651123046875
1735843029.7008245,38987,-1496.865234375
1735843033.4692612,39045,-1396.8690185546875
1735843037.4486716,39103,-1396.867431640625
1735843041.923393,39160,-1396.849365234375
1735843045.582276,39219,-1296.8721923828125
1735843049.614646,39278,-1196.8829345703125
1735843053.473414,39335,-1196.8680419921875
1735843057.783701,39394,-1196.873779296875
1735843061.5175278,39454,-1196.88623046875
1735843065.3473973,39513,-1096.898681640625
1735843068.8873966,39568,-796.8963623046875
1735843072.3338609,39620,-996.8953857421875
1735843076.475485,39679,-896.8934326171875
1735843080.2468908,39737,-896.8984375
1735843084.247861,39795,-796.8847045898438
1735843088.3162124,39854,-696.8770751953125
1735843091.7791965,39907,-696.8822021484375
1735843095.133242,39962,-796.8818359375
1735843098.5621312,40019,-796.8626708984375
1735843101.7963645,40075,-796.8565063476562
1735843105.227806,40133,-796.8519897460938
1735843109.0577774,40191,-896.859619140625
1735843112.7598302,40249,-896.8643188476562
1735843116.3726487,40308,-896.8751220703125
1735843119.793556,40362,-896.8781127929688
1735843123.965398,40420,-896.8809814453125
1735843127.9221678,40478,-896.8815307617188
1735843131.5011227,40537,-896.8894653320312
1735843135.4187334,40597,-896.904052734375
1735843139.244719,40654,-1096.883544921875
1735843143.9517498,40713,-1096.8826904296875
1735843147.908316,40771,-1096.884765625
1735843152.0378704,40829,-1196.89794921875
1735843155.9702094,40887,-1096.8843994140625
1735843160.4746532,40946,-1096.8814697265625
1735843164.5894978,41005,-996.8811645507812
1735843168.4670866,41061,-796.868896484375
1735843172.216378,41119,-796.8723754882812
1735843176.3905525,41176,-896.8822631835938
1735843180.5836444,41234,-896.8858032226562
1735843184.0764236,41290,-996.880859375
1735843187.7313936,41348,-996.8846435546875
1735843191.5035057,41408,-896.8911743164062
1735843195.8790958,41467,-896.911376953125
1735843200.105266,41526,-996.9229125976562
1735843204.1796875,41584,-996.929931640625
1735843208.1467843,41642,-996.9108276367188
1735843212.6811652,41700,-996.9090576171875
1735843216.6599755,41759,-996.9221801757812
1735843220.787145,41819,-896.919677734375
1735843224.4681082,41879,-796.935791015625
1735843228.4827197,41939,-796.9357299804688
1735843232.2331285,41998,-796.9332885742188
1735843235.8889554,42054,-896.9312133789062
1735843239.6525924,42113,-696.9546508789062
1735843243.4776251,42173,-696.9581909179688
1735843247.4037242,42230,-696.9552612304688
1735843250.7274947,42284,-696.9523315429688
1735843254.0369563,42339,-796.9559936523438
1735843257.7100918,42397,-796.9509887695312
1735843261.504645,42454,-796.9505615234375
1735843265.569778,42511,-896.9562377929688
1735843269.4907799,42571,-896.9683227539062
1735843273.4055953,42630,-796.9678955078125
1735843277.1798582,42689,-796.97314453125
1735843281.4245865,42749,-696.9814453125
1735843284.944514,42806,-697.00048828125
1735843288.6963384,42865,-696.9938354492188
1735843292.9689152,42924,-696.980224609375
1735843297.265597,42982,-596.9641723632812
1735843301.2227817,43039,-596.9581909179688
1735843304.9090564,43097,-496.9571533203125
1735843308.744896,43157,-496.958740234375
1735843312.6346648,43217,-496.9537353515625
1735843317.317867,43275,-496.9582214355469
1735843321.6053483,43334,-496.95831298828125
1735843325.7744982,43394,-496.9607238769531
1735843330.0299149,43452,-496.9560241699219
1735843334.4531643,43515,-396.98516845703125
1735843338.2116015,43572,-396.9728088378906
1735843342.422983,43635,-397.0022888183594
1735843346.2129512,43693,-396.99871826171875
1735843350.7883444,43751,-296.9917297363281
1735843355.4033318,43808,-196.9852294921875
1735843359.9078116,43868,-197.00498962402344
1735843364.0124173,43927,-197.00013732910156
1735843368.116207,43983,-96.99850463867188
1735843371.8878975,44042,-96.98438262939453
1735843375.7505121,44101,-96.9873046875
1735843379.4045792,44158,-96.98194885253906
1735843384.0822687,44217,-96.98001861572266
1735843388.6080556,44275,3.0404670238494873
1735843392.943896,44334,3.045297861099243
1735843397.0158372,44389,-96.97091674804688
1735843401.804415,44447,-96.98004913330078
1735843406.1658008,44507,-96.98604583740234
1735843410.0292933,44563,-296.9941101074219
1735843413.8603315,44620,-296.988037109375
1735843417.4646096,44673,-396.9716491699219
1735843422.0555577,44732,-396.9700622558594
1735843426.2057755,44790,-396.958984375
1735843429.9897716,44848,-396.9535827636719
1735843434.7720973,44909,-496.980224609375
1735843438.9691527,44968,-496.9576721191406
1735843443.159821,45023,-596.9509887695312
1735843447.3479426,45083,-596.9119262695312
1735843451.5138333,45139,-696.9199829101562
1735843455.9918144,45198,-696.9264526367188
1735843460.0571342,45252,-796.9378051757812
1735843464.0045192,45309,-896.9239501953125
1735843468.5764866,45367,-896.9208984375
1735843472.6040747,45422,-1096.929443359375
1735843476.8033888,45479,-1196.9306640625
1735843481.197599,45537,-1196.92529296875
1735843485.8459444,45595,-1196.9149169921875
1735843490.7542136,45655,-1196.9215087890625
1735843494.4766877,45710,-1296.9281005859375
1735843499.0405788,45768,-1296.925537109375
1735843503.7699327,45826,-1196.9083251953125
1735843508.569414,45883,-1196.89892578125
1735843513.2983332,45942,-1196.9002685546875
1735843518.2648933,45999,-996.8968505859375
1735843523.1128385,46056,-996.9020385742188
1735843527.3140323,46116,-896.9093627929688
1735843531.4022915,46175,-896.907958984375
1735843535.191335,46233,-996.9169311523438
1735843539.3736126,46292,-1096.9273681640625
1735843543.8098814,46349,-1096.9024658203125
1735843547.4327111,46403,-1196.884521484375
1735843551.0075574,46458,-1296.8912353515625
1735843555.5153332,46515,-1296.87353515625
1735843560.041597,46570,-1296.8740234375
1735843563.8417175,46628,-1396.87451171875
1735843568.5909977,46685,-1396.882080078125
1735843572.7613914,46741,-1396.8804931640625
1735843576.5767763,46796,-1496.8900146484375
1735843580.1993623,46850,-1396.892333984375
1735843583.645515,46900,-1496.8902587890625
1735843587.4938762,46957,-1496.8831787109375
1735843591.990293,47010,-1596.895751953125
1735843596.6044104,47067,-1696.8896484375
1735843601.1829855,47123,-1596.8720703125
1735843605.9841774,47181,-1696.87255859375
1735843610.6676068,47237,-1696.860595703125
1735843615.307349,47296,-1696.8734130859375
1735843619.7643924,47355,-1696.8780517578125
1735843624.0469866,47413,-1696.87841796875
1735843628.0832698,47470,-1696.8773193359375
1735843631.9058623,47527,-1796.866943359375
1735843635.6242228,47584,-1796.867431640625
1735843639.3181684,47637,-1796.855224609375
1735843643.8309228,47697,-1696.8472900390625
1735843647.6976907,47749,-1796.8541259765625
1735843652.1588142,47804,-1796.8660888671875
1735843656.9425123,47864,-1596.871826171875
1735843661.3771586,47922,-1596.87255859375
1735843666.224766,47979,-1496.8516845703125
1735843670.6642394,48034,-1496.85205078125
1735843675.0219848,48093,-1396.849609375
1735843679.8506234,48151,-1296.8424072265625
1735843684.3093588,48205,-1296.8568115234375
1735843689.048079,48266,-1196.8717041015625
1735843693.224441,48326,-996.88818359375
1735843698.2739716,48384,-996.8862915039062
1735843702.1604595,48442,-896.8822021484375
1735843705.5230794,48492,-896.8609008789062
1735843709.7018652,48546,-996.869140625
1735843714.224508,48597,-1196.86328125
1735843718.4102328,48656,-1296.8876953125
1735843722.7442806,48715,-1296.88525390625
1735843726.6119642,48771,-1296.86474609375
1735843731.0266352,48823,-1396.8643798828125
1735843734.898737,48876,-1496.8524169921875
1735843738.6962857,48932,-1496.8778076171875
1735843742.7565103,48991,-1496.8726806640625
1735843747.1814475,49049,-1396.878662109375
1735843752.0901437,49107,-1396.8782958984375
1735843756.8491518,49160,-1296.8624267578125
1735843762.847358,49216,-1296.8577880859375
1735843768.3508718,49273,-1396.8499755859375
1735843772.3771005,49325,-1496.8565673828125
1735843776.683473,49384,-1496.880615234375
1735843781.39008,49443,-1396.8870849609375
1735843786.4511616,49500,-1396.8800048828125
1735843790.9537303,49553,-1496.8902587890625
1735843795.3462749,49611,-1396.8736572265625
1735843799.3948128,49669,-1396.8572998046875
1735843803.3746612,49727,-1396.852783203125
1735843807.5253396,49784,-1496.85986328125
1735843811.850855,49840,-1596.850830078125
1735843816.8591225,49898,-1496.866943359375
1735843820.9223988,49952,-1496.862548828125
