Wall time,Step,Value
1735825407.7757049,43648,-4796.0673828125
1735825411.6465251,43712,-4896.06201171875
1735825415.2065723,43776,-4996.0634765625
1735825418.7297695,43840,-4996.06640625
1735825422.391856,43904,-4996.0654296875
1735825426.0437891,43968,-5196.07470703125
1735825429.9196649,44032,-5096.072265625
1735825433.4533396,44096,-5196.076171875
1735825436.9447255,44160,-5596.1201171875
1735825440.455962,44224,-5696.12646484375
1735825444.0963666,44288,-5696.1259765625
1735825447.7994614,44352,-5896.13623046875
1735825451.3638108,44416,-5796.1376953125
1735825454.9229052,44480,-6096.16357421875
1735825458.601176,44544,-6196.1640625
1735825462.4228826,44608,-5796.15673828125
1735825466.11184,44672,-5496.14404296875
1735825469.6226861,44736,-5496.1513671875
1735825473.2055228,44800,-5496.1513671875
1735825476.7821646,44864,-5296.12744140625
1735825480.796367,44928,-5096.1142578125
1735825484.55854,44992,-5196.11669921875
1735825488.3485596,45056,-4696.09130859375
1735825492.0028398,45120,-4696.09130859375
1735825495.7620132,45184,-4496.08837890625
1735825499.5757325,45248,-4296.06298828125
1735825503.225057,45312,-4296.0654296875
1735825506.9356089,45376,-4296.06591796875
1735825510.5432534,45440,-3896.041748046875
1735825514.4491746,45504,-3696.0263671875
1735825518.1175935,45568,-3696.017822265625
1735825521.6990318,45632,-4296.048828125
1735825525.2801418,45696,-4196.044921875
1735825528.9627645,45760,-3996.0234375
1735825532.813107,45824,-4196.0498046875
1735825536.500287,45888,-4096.0439453125
1735825540.2167814,45952,-4096.04638671875
1735825543.7757893,46016,-4096.05078125
1735825547.5207808,46080,-4196.04833984375
1735825551.2599688,46144,-4196.04736328125
1735825554.8161395,46208,-4196.05517578125
1735825558.3999069,46272,-4196.05078125
1735825562.0760415,46336,-4296.0458984375
1735825565.9140382,46400,-4196.044921875
1735825569.647287,46464,-4696.07861328125
1735825573.2906055,46528,-4596.0732421875
1735825576.8804255,46592,-4796.08251953125
1735825580.6076758,46656,-4996.10400390625
1735825584.3925552,46720,-4896.0966796875
1735825588.0449011,46784,-5096.103515625
1735825591.6943772,46848,-5196.107421875
1735825595.4070108,46912,-5496.10400390625
1735825599.3325145,46976,-5196.08935546875
1735825602.9789386,47040,-4996.07958984375
1735825606.5344098,47104,-5196.09130859375
1735825610.2740445,47168,-4996.0849609375
1735825614.034122,47232,-4796.0888671875
1735825617.882805,47296,-4796.08935546875
1735825621.5633955,47360,-4696.08544921875
1735825625.130055,47424,-4896.09619140625
1735825628.9613998,47488,-4696.08544921875
1735825632.8535008,47552,-4496.07666015625
1735825636.5345507,47616,-4696.0849609375
1735825640.1372032,47680,-4496.07568359375
1735825643.7442787,47744,-4496.07763671875
1735825647.4443276,47808,-4596.09619140625
1735825651.3641756,47872,-4496.08349609375
1735825655.027659,47936,-4596.08544921875
1735825658.6587887,48000,-4696.0947265625
1735825662.3891606,48064,-4496.08740234375
1735825666.1657698,48128,-4496.0859375
1735825669.929466,48192,-4496.08642578125
1735825673.6029341,48256,-4396.08154296875
1735825677.2050037,48320,-4296.07568359375
1735825680.8397129,48384,-4096.06396484375
1735825684.9186466,48448,-3996.057373046875
1735825688.5579555,48512,-3896.057861328125
1735825692.209566,48576,-3896.058349609375
1735825696.0092957,48640,-3996.06494140625
1735825699.8122995,48704,-3796.053955078125
1735825703.595289,48768,-3796.056396484375
1735825707.3051777,48832,-3896.075439453125
1735825711.0818005,48896,-3896.071044921875
1735825714.7537413,48960,-4096.07861328125
1735825718.6621075,49024,-3996.072021484375
1735825722.3227334,49088,-4196.08203125
1735825725.9688714,49152,-3996.056884765625
1735825729.7315793,49216,-4196.0673828125
1735825733.5358238,49280,-4196.05908203125
1735825737.37438,49344,-4296.06396484375
1735825741.0832443,49408,-3996.0234375
1735825744.762362,49472,-4096.02783203125
1735825748.4424756,49536,-4196.03076171875
1735825752.2446318,49600,-4396.0400390625
1735825756.0080402,49664,-4396.0302734375
1735825759.7689047,49728,-4596.02685546875
1735825763.471846,49792,-4596.02783203125
1735825767.1480553,49856,-4596.02880859375
1735825771.0156806,49920,-4596.03076171875
1735825774.7285032,49984,-4496.025390625
1735825778.3576407,50048,-4796.05126953125
