Wall time,Step,Value
1735840495.7569714,43520,-4298.7333984375
1735840499.312893,43584,-4198.73583984375
1735840503.0751767,43648,-4098.72216796875
1735840507.2094922,43712,-3998.706298828125
1735840510.8260984,43776,-3798.689208984375
1735840514.5612574,43840,-3698.67919921875
1735840518.2855797,43904,-3598.67919921875
1735840521.9141023,43968,-3598.6796875
1735840525.8153207,44032,-3698.68603515625
1735840529.4233835,44096,-3798.703369140625
1735840533.0627153,44160,-3698.703369140625
1735840536.7394788,44224,-3698.691650390625
1735840540.784612,44288,-3898.70166015625
1735840544.7841709,44352,-3898.69970703125
1735840548.367179,44416,-3898.70068359375
1735840551.9419332,44480,-3998.710693359375
1735840555.7370317,44544,-3898.71044921875
1735840559.6593328,44608,-3898.71044921875
1735840563.3136086,44672,-3798.70703125
1735840566.8819575,44736,-3798.70263671875
1735840570.7253795,44800,-3698.69580078125
1735840574.411005,44864,-3898.70556640625
1735840578.2162235,44928,-4098.720703125
1735840581.8108964,44992,-3998.716796875
1735840585.4349668,45056,-4098.72900390625
1735840589.0042064,45120,-4098.7099609375
1735840593.0529368,45184,-4098.6884765625
1735840596.6216455,45248,-4098.67626953125
1735840600.1813138,45312,-4098.68115234375
1735840603.9057398,45376,-4098.68408203125
1735840607.73483,45440,-4098.69091796875
1735840611.8436427,45504,-3998.681396484375
1735840615.4166815,45568,-3998.676513671875
1735840619.1630747,45632,-4098.681640625
1735840622.8623936,45696,-4098.681640625
1735840626.7905855,45760,-3798.65673828125
1735840630.4293852,45824,-3798.649169921875
1735840634.037536,45888,-3798.64794921875
1735840637.6079323,45952,-3798.655029296875
1735840641.2106402,46016,-3898.6669921875
1735840644.902215,46080,-3798.657958984375
1735840648.687359,46144,-3998.669921875
1735840652.3163562,46208,-3998.671630859375
1735840656.1926525,46272,-3898.67578125
1735840660.0157936,46336,-3798.66845703125
1735840663.8526585,46400,-3998.687744140625
1735840667.4475322,46464,-3998.687744140625
1735840671.080117,46528,-3898.682861328125
1735840674.6764507,46592,-3798.67529296875
1735840678.5667608,46656,-3698.66552734375
1735840682.2575378,46720,-3598.658447265625
1735840686.0485132,46784,-3698.673095703125
1735840690.082141,46848,-3698.673095703125
1735840693.7883697,46912,-3598.668212890625
1735840697.527596,46976,-3698.673095703125
1735840701.128762,47040,-3698.669677734375
1735840704.7327487,47104,-3698.66455078125
1735840708.318651,47168,-3698.664794921875
1735840712.4030867,47232,-3998.689453125
1735840716.1519113,47296,-3898.6845703125
1735840719.9564095,47360,-3898.6796875
1735840724.0068848,47424,-3798.669677734375
1735840728.38361,47488,-3798.6708984375
1735840732.3352916,47552,-3798.66357421875
1735840735.9341097,47616,-3698.656494140625
1735840739.7541618,47680,-3698.66162109375
1735840743.4575946,47744,-3798.66845703125
1735840747.271101,47808,-3698.661376953125
1735840751.0520816,47872,-3798.67333984375
1735840754.8302097,47936,-3898.6669921875
1735840758.4911177,48000,-3798.640625
1735840762.4821687,48064,-3598.6396484375
1735840766.4632943,48128,-3498.6298828125
1735840770.3250089,48192,-3498.6396484375
1735840774.0497558,48256,-3598.64013671875
1735840777.9005685,48320,-3498.635009765625
1735840782.0679882,48384,-3498.635009765625
1735840785.9524708,48448,-3398.625244140625
1735840789.7250493,48512,-3598.641845703125
1735840793.5733883,48576,-3698.646728515625
1735840797.4001243,48640,-3498.63671875
1735840801.5199354,48704,-3398.63134765625
1735840805.3754334,48768,-3398.63623046875
1735840809.2868497,48832,-3698.660888671875
1735840812.992803,48896,-3398.635986328125
1735840817.1994195,48960,-3298.626220703125
1735840820.9228153,49024,-3298.631103515625
1735840824.7602599,49088,-3398.650390625
1735840828.5141804,49152,-3598.666748046875
1735840832.4228826,49216,-3598.67822265625
1735840836.5172834,49280,-3498.668212890625
1735840840.1653237,49344,-3498.668212890625
1735840843.833943,49408,-3298.6533203125
1735840847.42078,49472,-3398.6767578125
1735840851.2684736,49536,-3198.662109375
1735840854.933901,49600,-3298.671875
1735840858.5376565,49664,-3298.67431640625
1735840862.2248428,49728,-3298.65576171875
1735840866.1109533,49792,-3598.6806640625
1735840870.5175285,49856,-3698.682861328125
1735840874.4364207,49920,-3698.68505859375
1735840878.083043,49984,-3898.706787109375
1735840881.6363773,50048,-3998.711669921875
